



time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"585.503493733","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.505813282","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.510685164","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.512272876","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.519827355","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.521483921","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.530933306","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.532280642","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.536503431","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.537736448","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.541755565","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.543040602","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.547645884","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.548935588","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.555402664","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.559162588","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.565589478","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.566903109","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.57102058","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.572235967","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.576370884","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.577929299","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.581953823","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.5831806","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.587462798","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.588838597","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.594327997","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.597010742","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.602631738","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.605856276","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.612345723","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"1.3560615736091979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.613703874","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.619476226","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"19.553297532544196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.621362189","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.627426939","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.629042874","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.63321944","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.634448161","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.639464899","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.640927367","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.645353421","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.646742443","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.651062772","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.652521092","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.657410679","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.658809293","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.663761826","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.664982769","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.669649089","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.670976461","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.675965254","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.677217216","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.681594176","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.683388136","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.688634214","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.689913807","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.694577349","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.695826145","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.701281303","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.702997223","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.707348608","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.708573922","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.712870935","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.714174399","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.718495913","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.720145702","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.726578851","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.728179583","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.736702219","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.738117371","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.742320882","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.74427605","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.749063281","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.750341115","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.754869691","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.756174006","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.761724149","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.76302302","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.768423639","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.769770271","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.774282105","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.775560494","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.781057969","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.782326968","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.787879259","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.789289707","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.793530812","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.794884481","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.799052546","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.800267211","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.804422869","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.805682368","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.810331151","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.811650208","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.816570054","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.817974484","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.824293112","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.825597279","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.831878776","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.833705977","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.841644911","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.845887719","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.850814325","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.853932842","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.858359285","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.859802864","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.864339384","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.865657552","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.869792357","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.872302985","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.876716725","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.879011791","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.883002592","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.885335493","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.889697323","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.892087893","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.896645006","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.899058261","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.903067396","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.905512226","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.909743294","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.911697054","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.915703281","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.918069294","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.922255805","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.924608891","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.928433262","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.929904212","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.933739379","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.936316972","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","0.0","-0.0",,,,,,,,,,,,,
"585.940391571","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.941992655","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01","-0.08","0.25",,,,,,,,,,,,,
"585.948829446","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.951023546","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08","-0.1","0.23",,,,,,,,,,,,,
"585.956021506","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.958606378","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08","-0.1","0.23",,,,,,,,,,,,,
"585.962870742","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.965018378","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08","-0.07","0.04",,,,,,,,,,,,,
"585.969747349","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.971041868","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04","-0.04","0.06",,,,,,,,,,,,,
"585.976181517","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.978718276","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04","-0.04","0.06",,,,,,,,,,,,,
"585.983836795","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"14.426003179068221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585.986484371","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0","-0.06","0.03",,,,,,,,,,,,,
