time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
1040.575663,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.204437505,,,,,1022.1076391525557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042.579938,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.353391476,,,,,1022.1244155324383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044.584121,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.270116971,,,,,1022.1150364684346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046.58836,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.484733494,,,,,1022.1392084990855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048.592502,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.169196801,,,,,1022.1036700970891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050.596711,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.077051158,,,,,1022.0932920669065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052.601305,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.383777958,,,,,1022.1278379267989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054.605855,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.23853447272977607,,,,,1022.0577494460263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056.60997,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.098461684,,,,,1022.0735249267137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.614117,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.738419138,,,,,1022.1677814402614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060.618798,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,0.18180380938658683,,,,,1022.0641386253019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062.623703,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.264994876,,,,,1022.1144595779815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064.628072,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.247206414,,,,,1022.1124561041461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066.632243,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.098278903,,,,,1022.095682863431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
